gender;SeniorCitizen;Partner;Dependents;tenure;customerID;Churn
Male;0;No;No;16;5839-SUYVZ;No
Female;0;Yes;Yes;16;5840-NVDCG;No
Female;0;Yes;No;5;5842-POCOP;Yes
Female;0;No;No;18;5843-TTHGI;No
Female;0;Yes;Yes;33;5844-QVTAT;No
Male;0;Yes;Yes;35;5845-BZZIB;No
Male;0;Yes;No;71;5846-ABOBJ;No
Male;0;Yes;Yes;71;5846-NEQVZ;No
Female;0;Yes;Yes;33;5846-QFDFI;No
Male;0;No;No;22;5847-MXBEO;No
Female;0;No;No;68;5848-FHRFC;No
Male;0;No;Yes;27;5849-ASHZJ;No
Female;0;No;No;6;5850-BDWCY;No
Male;0;Yes;Yes;70;5854-KSRBJ;No
Female;0;Yes;No;49;5855-EIBDE;No
Male;1;Yes;No;44;5857-TYBCJ;No
Female;0;No;Yes;2;5857-XRECV;No
Male;0;No;No;1;5858-EAFCZ;No
Male;0;Yes;Yes;26;5859-HZYLF;No
Male;0;No;No;46;5862-BRIXZ;No
Female;0;No;No;10;5863-OOKCL;No
Male;0;No;Yes;1;5868-CZJDR;Yes
Male;0;No;Yes;1;5868-YTYKS;No
Male;1;Yes;No;6;5868-YWPDW;Yes
Male;0;No;No;32;5871-DGTXZ;No
Female;0;No;No;60;5872-OEQNH;No
Male;0;No;No;1;5875-YPQFJ;Yes
Female;0;Yes;Yes;6;5876-HZVZM;Yes
Female;0;Yes;Yes;23;5876-QMYLD;No
Female;0;Yes;No;72;5879-HMFFH;No
Female;0;No;No;11;5879-SESNB;No
Female;0;Yes;Yes;5;5882-CMAZQ;No
Male;0;No;No;19;5883-GTGVD;Yes
Female;0;Yes;Yes;72;5884-FBCTL;No
Male;0;No;No;1;5884-GCYMI;Yes
Male;0;Yes;No;35;5886-VLQVU;No
Male;0;Yes;Yes;58;5887-IKKYO;No
Female;1;Yes;No;50;5889-JTMUL;Yes
Female;0;No;No;13;5889-LFOLL;Yes
Female;0;No;Yes;72;5893-KCLGT;No
Male;0;No;No;56;5893-PYOLZ;No
Male;0;No;No;9;5895-QSXOD;No
Male;0;Yes;Yes;3;5896-NPFWW;Yes
Female;1;Yes;No;67;5897-ZYEKH;No
Male;0;Yes;Yes;31;5898-IGSLP;No
Female;0;No;No;13;5899-MQZZL;Yes
Male;0;No;No;31;5899-OUVKV;No
Female;0;Yes;Yes;70;5902-WBLSE;No
Male;0;No;No;1;5906-BFOZT;No
Female;0;Yes;Yes;45;5906-CVLHP;Yes
Female;0;Yes;Yes;55;5906-DVAPM;No
Male;1;No;No;15;5908-QMGOE;Yes
Female;0;No;No;1;5909-ECHUI;Yes
Male;1;Yes;No;34;5913-INRQV;No
Female;1;No;No;18;5914-DVBWJ;Yes
Female;0;Yes;No;32;5914-GXMDA;No
Male;0;Yes;No;72;5914-XRFQB;No
Male;0;Yes;No;70;5915-ANOEI;No
Female;0;Yes;No;49;5915-DGNVC;No
Female;0;Yes;No;2;5916-QEWPT;No
Female;0;Yes;Yes;37;5917-HBSDW;No
Male;1;No;No;32;5917-RYRMG;No
Female;0;No;No;32;5918-VUKWP;No
Female;0;No;Yes;1;5919-TMRGD;Yes
Male;0;No;No;2;5919-VCZYM;No
Male;0;Yes;No;64;5921-NGYRH;No
Female;0;Yes;No;19;5922-ABDVO;Yes
Male;0;No;No;10;5923-GXUOC;Yes
Male;0;Yes;Yes;13;5924-IFQTT;No
Female;0;No;Yes;41;5924-SNGKP;No
Male;0;No;No;9;5928-QLDHB;No
Male;0;No;No;69;5930-GBIWP;No
Male;1;Yes;No;7;5931-FLJJF;Yes
Female;0;No;Yes;22;5934-RMPOV;No
Female;0;Yes;Yes;23;5934-TSSAU;No
Female;1;No;No;17;5935-FCCNB;No
Male;1;Yes;No;15;5937-EORGB;No
Male;0;Yes;Yes;48;5939-SXWHM;No
Female;0;No;No;19;5939-XAIXZ;No
Male;0;No;No;1;5940-AHUHD;Yes
Male;0;Yes;Yes;19;5940-NFXKV;Yes
Male;0;No;No;53;5944-UGLLK;No
Male;0;Yes;No;71;5945-AZYHT;No
Female;0;Yes;Yes;15;5947-SGKCL;No
Male;0;No;No;2;5948-UJZLF;No
Male;0;Yes;Yes;4;5949-EBSQK;Yes
Female;0;Yes;No;26;5949-HGVJL;No
Female;0;Yes;Yes;8;5949-XIKAE;Yes
Male;0;No;No;18;5950-AAAGJ;No
Male;0;No;No;33;5951-AOFIH;No
Female;0;No;No;72;5954-BDFSG;No
Female;0;No;No;6;5955-EPOAZ;No
Male;0;Yes;No;18;5955-ERIHD;Yes
Female;1;Yes;No;5;5956-VKDTT;Yes
Male;1;No;No;21;5956-YHHRX;No
Male;1;No;No;32;5959-BELXA;Yes
Male;0;No;No;3;5960-MVTUK;No
Male;0;No;No;1;5960-WPXQM;Yes
Female;0;No;No;12;5961-VUSRV;No
Male;0;Yes;Yes;72;5965-GGPRW;No
Male;0;Yes;No;64;5966-EMAZU;No
Male;0;Yes;Yes;47;5968-HYJRZ;No
Male;0;No;No;2;5968-VXZLG;No
Male;0;Yes;Yes;72;5968-XQIVE;No
Male;0;Yes;Yes;46;5970-GHJAW;No
Male;0;No;No;51;5973-EJGDP;No
Male;0;Yes;Yes;36;5975-BAICR;No
Male;0;Yes;No;10;5976-JCJRH;Yes
Female;0;Yes;Yes;43;5977-CKHON;No
Male;0;Yes;No;72;5980-BDHPY;No
Female;0;Yes;No;44;5980-NOPLP;Yes
Male;0;Yes;No;40;5981-ITEMU;Yes
Female;1;No;No;35;5981-ZVXOT;No
Female;0;Yes;Yes;37;5982-FPVQN;No
Female;0;Yes;Yes;23;5982-PSMKW;No
Female;0;No;No;65;5982-XMDEX;No
Female;1;Yes;No;72;5985-BEHZK;No
Female;0;No;No;32;5985-TBABQ;No
Male;0;No;Yes;39;5986-WWXDV;No
Female;0;Yes;No;68;5989-AXPUC;No
Female;0;Yes;Yes;24;5989-OMNJE;No
Female;0;No;No;16;5989-PGKJB;No
Male;0;No;No;12;5993-BQHEA;No
Female;0;No;No;66;5993-JSUWV;No
Male;0;No;No;58;5995-LFTLE;No
Male;0;No;No;12;5995-OIGLP;Yes
Male;1;Yes;No;23;5995-SNNEW;No
Female;0;No;No;37;5995-WWKKG;No
Male;0;No;No;1;5996-DAOQL;No
Female;0;Yes;Yes;67;5996-EBTKM;No
Male;1;Yes;No;40;5996-NRVXR;No
Male;0;Yes;No;72;5997-OPVFA;No
Female;0;Yes;No;61;5998-DZLYR;No
Male;0;No;No;26;5998-VVEJY;Yes
Female;0;No;No;1;5999-LCXAO;No
Male;0;No;No;9;6000-APYLU;Yes
Male;0;No;No;41;6000-UKLWI;No
Female;1;No;No;26;6005-OBZPH;Yes
Female;0;Yes;Yes;72;6007-TCTST;No
Male;1;No;No;54;6008-NAIXK;No
Male;0;Yes;No;70;6010-DDPPW;No
Male;0;Yes;Yes;61;6013-BHCAW;No
Female;1;No;No;5;6015-VVHHE;Yes
Female;0;Yes;Yes;34;6016-LVTJQ;No
Male;0;No;No;35;6016-NXBNJ;No
Male;0;Yes;Yes;20;6017-PPLPX;Yes
Female;0;Yes;Yes;2;6022-KOUQO;No
Female;1;No;No;32;6022-UGGSO;Yes
Female;0;Yes;No;69;6023-GSSXW;No
Male;0;No;No;3;6023-YEBUP;Yes
Male;0;Yes;Yes;72;6024-RUGGH;No
Male;0;No;No;17;6029-CSMJE;No
Male;1;No;No;37;6029-WTIPC;Yes
Female;1;Yes;No;28;6030-REHUX;No
Female;0;No;No;1;6032-IGALN;Yes
Male;0;No;No;30;6032-KRXXO;Yes
Female;0;No;No;5;6034-YMTOB;No
Female;0;Yes;No;72;6034-ZRYCV;Yes
Female;1;No;No;32;6035-BXTTY;No
Female;0;No;No;54;6035-RIIOM;No
Female;0;Yes;No;16;6036-TTFYU;No
Female;0;No;No;24;6038-GCYEC;Yes
Female;0;No;No;15;6040-CGACY;No
Male;0;Yes;Yes;39;6047-SUHPR;No
Male;0;No;No;5;6047-YHPVI;Yes
Male;0;Yes;No;41;6048-NJXHX;No
Female;1;No;No;2;6048-QBXKL;No
Female;1;Yes;No;69;6048-UWKAL;No
Female;0;Yes;No;69;6050-FFXES;No
Female;0;Yes;Yes;70;6050-IJRHS;No
Female;0;Yes;Yes;55;6051-PTVNS;No
Female;1;No;No;5;6060-DRTNL;Yes
Male;0;Yes;No;70;6060-QBMGV;No
Male;0;No;Yes;41;6061-GWWAV;No
Female;0;No;No;25;6061-PQHMK;No
Male;0;Yes;Yes;23;6064-PUPMC;No
Female;0;No;No;27;6064-ZATLR;No
Female;0;No;No;65;6067-NGCEU;No
Male;0;Yes;Yes;22;6072-NUQCB;No
Female;0;No;No;52;6075-QMNRR;No
Male;0;No;No;38;6075-SLNIL;No
Female;0;No;No;3;6077-BDPXA;No
Male;1;Yes;No;13;6078-VESFR;No
Male;0;No;No;51;6080-LNESI;No
Male;0;Yes;Yes;40;6080-TCMYC;No
Male;0;No;No;18;6082-GLJIX;No
Male;0;Yes;Yes;23;6082-OQFBA;No
Female;0;No;No;1;6086-ESGRL;Yes
Female;0;No;No;16;6087-MVHJH;Yes
Male;0;Yes;No;72;6087-YPWHO;No
Female;0;Yes;Yes;32;6088-BXMRG;No
Male;0;No;No;36;6092-QZVPP;No
Female;0;No;No;68;6094-ZIVKX;No
Female;0;Yes;Yes;64;6096-EGVTU;No
Female;0;Yes;Yes;66;6097-EQISJ;Yes
Male;0;Yes;Yes;26;6100-FJZDG;No
Male;0;Yes;Yes;17;6100-QQHEB;Yes
Male;0;No;Yes;6;6101-IMRMM;Yes
Female;0;No;No;26;6103-BOCOU;No
Male;0;Yes;Yes;59;6103-LIANB;No
Female;0;Yes;Yes;44;6103-QCKFX;No
Female;0;Yes;Yes;4;6108-OQZDQ;Yes
Male;0;No;No;3;6110-OHIHY;Yes
Female;0;No;No;13;6112-KTHFQ;No
Female;0;No;No;29;6114-TCFID;No
Female;0;Yes;No;72;6115-ZTBFQ;No
Female;0;Yes;No;34;6116-RFVHN;No
Male;0;No;No;46;6119-SPUDB;No
Female;1;Yes;No;62;6120-RJKLU;No
Female;1;No;No;63;6121-TNHBO;No
Female;0;No;No;1;6121-VZNQB;Yes
Male;0;No;Yes;24;6122-EFVKN;No
Male;0;Yes;Yes;70;6122-LJADA;No
Female;0;No;No;1;6124-ACRHJ;No
Female;0;Yes;No;16;6127-ISGTU;Yes
Male;1;No;No;1;6127-IYJOZ;No
Male;1;Yes;No;41;6128-AQBMT;No
Female;0;No;No;1;6128-CZOMY;Yes
Female;0;No;No;56;6128-DAFVY;No
Male;0;No;No;35;6131-FOYAS;No
Female;0;Yes;Yes;19;6131-IUNXN;No
Female;0;No;No;13;6131-JLWZM;No
Female;0;No;No;18;6133-OZILE;No
Male;0;No;No;62;6134-KWTBV;No
Female;0;No;No;7;6135-OZQVA;No
Female;0;No;No;48;6137-MFAJN;No
Female;0;Yes;Yes;6;6137-NICCO;No
Male;1;No;No;64;6139-ZZRBQ;No
Male;0;No;No;1;6140-QNRQQ;Yes
Male;0;No;No;1;6141-OOXUQ;Yes
Female;0;Yes;Yes;1;6142-VSJQO;Yes
Male;0;No;No;10;6143-JQKEA;No
Female;0;No;No;1;6145-NNPNO;No
Female;0;Yes;No;33;6147-CBCRA;No
Female;0;Yes;No;68;6152-ONASV;No
Female;0;No;No;26;6156-UZDLF;No
Male;0;Yes;No;9;6158-DWPZT;Yes
Male;0;No;No;1;6158-HDPXZ;No
Male;0;Yes;Yes;71;6161-ERDGD;No
Male;1;No;No;3;6161-UUUTA;Yes
Male;0;No;No;71;6164-HAQTX;No
Female;0;Yes;Yes;6;6164-HXUGH;No
Female;0;No;No;2;6166-ILMNY;Yes
Male;0;Yes;No;72;6166-YIPFO;No
Female;1;No;No;3;6168-WFVVF;Yes
Male;0;No;No;59;6168-YBYNP;No
Female;0;No;No;57;6169-PGNCD;No
Male;0;Yes;Yes;35;6169-PPETC;No
Male;0;Yes;No;43;6171-ZTVYB;No
Male;0;Yes;Yes;49;6172-FECYY;Yes
Male;1;Yes;No;67;6173-GOLSU;No
Male;0;Yes;No;47;6173-ITPWD;Yes
Male;0;No;No;46;6174-NRBTZ;No
Male;0;No;No;5;6175-IRFIT;No
Male;0;Yes;No;72;6176-YJWAS;No
Female;0;No;No;48;6177-PEVRA;No
Female;0;No;Yes;12;6178-KFNHS;Yes
Female;1;No;No;43;6179-GJPSO;Yes
Male;0;No;No;5;6180-YBIQI;No
Male;0;Yes;Yes;72;6181-AXXYF;No
Female;0;Yes;No;3;6184-DYUOB;No
Male;1;No;No;1;6185-TASNN;No
Female;0;Yes;No;38;6188-UXBBR;No
Male;0;No;No;51;6194-HBGQN;No
Male;0;No;No;57;6195-MELTI;No
Male;0;Yes;No;65;6196-HBOBZ;No
Female;0;Yes;No;56;6198-PNNSZ;No
Female;0;Yes;No;17;6198-RTPMF;No
Female;0;No;No;5;6198-ZFIOJ;No
Female;0;Yes;Yes;29;6199-IPCAO;No
Female;1;Yes;No;46;6199-IWKGC;No
Female;0;No;No;22;6202-DYYFX;No
Male;0;No;No;9;6202-JVYEU;No
Male;0;No;No;52;6203-HBZPA;No
Female;0;No;No;3;6204-IEUXJ;Yes
Female;0;Yes;Yes;25;6207-WIOLX;Yes
Male;1;No;No;9;6210-KBBPI;Yes
Female;1;No;No;64;6211-WHMYA;No
Male;0;Yes;No;63;6211-WWLTF;No
Female;0;No;No;50;6212-ATMLK;No
Female;0;Yes;Yes;22;6214-EDAKZ;Yes
Male;0;No;No;15;6215-NQCPY;No
Male;0;No;Yes;57;6217-KDYWC;No
Female;0;Yes;No;17;6217-TOWGS;No
Male;0;No;No;6;6218-KNUBD;No
Male;0;No;No;2;6221-AVQYL;Yes
Female;0;No;No;42;6223-DHJGV;No
Male;0;Yes;No;69;6227-FBDXH;No
Female;0;No;Yes;15;6227-HWPWX;Yes
Male;1;No;No;6;6229-LSCKB;No
Male;0;Yes;Yes;56;6229-UOLQL;No
Female;1;No;No;1;6230-BSUXY;Yes
Male;0;Yes;Yes;4;6231-WFGFH;No
Female;0;No;No;45;6233-HXJMX;No
Male;0;Yes;No;22;6234-PFPXL;No
Female;0;Yes;Yes;72;6234-RAAPL;No
Female;1;No;No;5;6235-VDHOM;Yes
Female;0;No;Yes;18;6240-EURKS;Yes
Male;0;Yes;No;66;6242-FEGFD;No
Female;1;Yes;No;23;6242-MBHPK;No
Male;0;Yes;Yes;62;6242-SGYTS;No
Female;0;No;No;23;6243-OZGFH;No
Male;0;Yes;Yes;69;6244-BESBM;No
Male;0;Yes;Yes;61;6248-BSHKG;No
Female;0;Yes;Yes;70;6248-TKCQV;No
Male;0;No;No;54;6250-CGGUN;No
Female;0;Yes;No;37;6252-DFGTK;No
Female;0;Yes;Yes;71;6253-GNHWH;No
Male;0;Yes;Yes;13;6253-WRFHY;No
Male;0;Yes;No;71;6257-DTAYD;No
Male;0;No;No;4;6257-RJOHI;No
Male;0;No;No;7;6258-NGCNG;No
Male;0;Yes;No;68;6258-PVZWJ;No
Male;1;No;No;32;6259-WJQLC;No
Male;0;No;No;1;6260-ONULR;No
Male;0;No;No;4;6260-XLACS;No
Female;0;No;No;26;6261-LHRTG;No
Female;0;No;No;42;6261-RCVNS;Yes
Male;0;No;No;31;6265-FRMTQ;No
Male;0;Yes;Yes;69;6265-SXWBU;No
Female;0;No;No;65;6266-QHOJZ;No
Female;1;Yes;No;30;6267-DCFFZ;No
Male;0;Yes;No;60;6270-OMFIW;Yes
Female;0;No;No;2;6275-YDUVO;Yes
Female;0;No;No;9;6278-FEPBZ;No
Female;0;No;No;44;6281-FKEWS;No
Male;0;No;Yes;71;6283-GITPX;No
Male;1;No;No;22;6284-AHOOQ;Yes
Female;0;Yes;No;56;6284-KMNUF;No
Male;0;Yes;Yes;72;6285-FTQBF;No
Male;0;No;No;1;6286-SUUWT;No
Female;0;Yes;Yes;20;6286-ZHAOK;No
Female;0;Yes;Yes;54;6288-CHQJB;No
Female;0;No;No;23;6288-LBEAR;No
Male;0;Yes;Yes;33;6289-CPNLD;Yes
Male;0;No;No;50;6292-TOSSS;No
Male;0;Yes;No;72;6295-OSINB;No
Female;0;No;No;19;6296-DDOOR;No
Female;0;Yes;No;70;6297-NOOPG;No
Male;0;No;No;22;6298-QDFNH;Yes
Female;0;Yes;No;59;6300-BWMJX;No
Male;0;No;Yes;31;6302-JGYRJ;Yes
Female;0;No;No;29;6303-KFWSL;No
Male;0;No;No;3;6304-IJFSQ;Yes
Male;0;No;No;69;6305-YLBMM;Yes
Female;0;Yes;No;71;6308-CQRBU;No
Female;0;No;No;29;6311-UEUME;Yes
Male;1;No;No;53;6313-GIDIT;Yes
Female;0;No;No;1;6317-YPKDH;Yes
Male;0;Yes;Yes;20;6319-IEJWJ;Yes
Female;0;No;Yes;11;6319-QSUSR;No
Male;0;Yes;Yes;49;6322-HRPFA;No
Male;0;Yes;No;49;6322-PJJDJ;No
Male;0;No;No;59;6323-AYBRX;Yes
Male;0;No;No;8;6326-MTTXK;Yes
Female;1;No;No;11;6328-ZPBGN;Yes
Male;0;Yes;No;11;6330-JKLPC;Yes
Male;0;No;No;20;6331-EWIEB;Yes
Male;0;No;No;10;6331-LWDTQ;Yes
Male;0;Yes;Yes;67;6332-FBZRI;No
Male;0;No;No;65;6333-YDVLT;No
Male;0;No;No;3;6338-AVWCY;Yes
Female;0;No;No;13;6339-DKLMK;No
Male;0;No;No;48;6339-RZCBJ;No
Male;0;No;No;71;6339-TBELP;No
Male;0;No;No;9;6339-YPSAH;No
Female;0;Yes;Yes;50;6340-DACFT;No
Female;0;Yes;No;62;6341-AEVKX;No
Female;0;Yes;Yes;31;6341-JVQGF;No
Female;0;No;No;20;6344-SFJVH;No
Male;0;Yes;No;69;6345-FZOQH;No
Male;0;No;No;34;6345-HOVES;No
Male;1;Yes;No;44;6345-ULYRW;Yes
Male;0;No;No;10;6347-DCUIK;Yes
Male;0;Yes;Yes;72;6348-SNFUS;No
Female;0;No;No;53;6349-JDHQP;No
Male;1;No;No;4;6350-XFYGW;No
Male;0;No;No;3;6351-SCJKT;No
Male;0;No;No;67;6352-GIGGQ;No
Female;0;No;No;35;6352-TWCAU;Yes
Female;0;Yes;Yes;54;6353-BRMMA;No
Female;0;No;No;1;6356-ELRKD;Yes
Female;0;No;No;3;6357-JJPQT;No
Male;0;No;No;1;6358-LYNGM;Yes
Female;1;No;No;31;6360-SVNWV;No
Male;0;Yes;No;42;6362-QHAFM;No
Female;0;Yes;Yes;71;6365-HITVU;No
Male;0;No;No;24;6365-MTGZX;Yes
Female;0;Yes;Yes;13;6366-XIVKZ;No
Male;0;No;No;1;6366-ZGQGL;Yes
Female;0;No;No;38;6368-NWMCE;No
Male;0;Yes;Yes;4;6368-TZZDT;No
Female;0;Yes;Yes;68;6369-MCAKO;No
Female;0;Yes;No;61;6370-ZVHDV;No
Male;0;Yes;Yes;16;6371-NZYEG;No
Female;0;Yes;No;1;6372-RFVNS;Yes
Male;0;Yes;No;46;6374-AFWOX;No
Male;1;Yes;Yes;72;6374-NTQLP;No
Male;0;No;No;4;6376-GAHQE;Yes
Male;0;No;No;5;6377-KSLXC;No
Female;0;Yes;No;60;6377-WHAOX;No
Male;0;Yes;No;10;6379-RXJRQ;Yes
Male;0;No;No;1;6380-ARCEH;No
Female;1;Yes;No;39;6383-ZTSIW;No
Female;0;No;No;72;6384-VMJHP;No
Female;0;Yes;Yes;49;6386-SZZKH;Yes
Male;0;No;Yes;62;6388-TABGU;No
Female;0;No;Yes;1;6390-DSAZX;Yes
Female;0;Yes;No;34;6393-WRYZE;Yes
Male;0;No;No;3;6394-HHHZM;No
Female;0;No;No;48;6394-MFYNG;Yes
Female;1;Yes;No;43;6397-JNZZG;Yes
Female;0;No;No;6;6400-BWQKW;Yes
Male;0;No;No;4;6402-EJMWF;No
Female;0;No;No;25;6402-SSEJG;No
Female;1;No;No;25;6402-ZFPPI;Yes
Female;0;No;No;51;6407-GSJNL;No
Female;1;No;No;2;6407-UTSLV;No
Female;0;No;No;66;6408-OTUBZ;No
Male;0;Yes;Yes;72;6408-WHTEF;No
Female;0;No;No;9;6410-LEFEN;Yes
Male;0;Yes;Yes;17;6413-XKKPU;Yes
Female;0;No;No;46;6416-JNVRK;No
Male;0;Yes;Yes;1;6416-TVAIH;Yes
Male;0;No;No;11;6416-YJTTB;No
Male;0;Yes;No;51;6418-HNFED;No
Female;0;Yes;No;62;6418-PIQSP;No
Male;1;Yes;No;23;6419-ZTTLE;No
Female;0;Yes;Yes;28;6421-SZVEM;No
Female;0;Yes;No;3;6424-ELEYH;Yes
Male;0;Yes;No;48;6425-JWTDV;No
Female;1;Yes;No;66;6425-YQLLO;Yes
Female;0;Yes;Yes;24;6427-FEFIG;No
Male;0;No;No;19;6429-SHBCB;No
Male;0;Yes;No;5;6432-TWQLB;Yes
Male;0;Yes;Yes;10;6434-TTGJP;No
Female;0;No;No;5;6435-SRWBJ;No
Male;1;Yes;No;65;6435-VWCCY;No
Female;1;Yes;No;72;6437-UDQJM;No
Female;0;No;No;7;6437-UKHMV;Yes
Female;0;No;No;45;6439-GTPCA;Yes
Male;0;Yes;No;9;6439-LAJXL;No
Female;0;Yes;Yes;70;6439-PKTRR;No
Male;0;No;Yes;30;6440-DKQGE;No
Male;0;Yes;Yes;68;6445-TNRXS;No
Female;0;No;No;31;6447-EGDIV;No
Male;0;No;Yes;31;6447-GORXK;No
Male;0;No;No;1;6457-GIRWB;Yes
Male;0;No;No;1;6457-USBER;Yes
Female;1;No;No;5;6458-CYIDZ;No
Female;0;Yes;Yes;35;6461-PPAXN;No
Female;0;Yes;No;71;6461-SZMCV;No
Female;0;Yes;Yes;71;6463-HHXJR;No
Female;1;No;No;57;6463-MVYRY;No
Male;0;No;No;8;6464-KEXXH;No
Female;0;No;Yes;67;6465-GSRCL;No
Male;0;Yes;Yes;47;6467-CHFZW;Yes
Male;0;Yes;Yes;1;6469-MRVET;No
Female;0;Yes;No;4;6469-QJKZW;No
Male;0;Yes;Yes;16;6473-ULUHT;No
Male;0;No;No;2;6474-FVJLC;Yes
Female;0;Yes;No;23;6475-VHUIZ;No
Male;0;Yes;Yes;12;6476-EPYZR;No
Female;0;Yes;Yes;15;6476-YHMGA;No
Male;0;Yes;No;32;6478-HRRCZ;No
Male;0;No;No;25;6479-OAUSD;No
Male;0;Yes;Yes;36;6479-SZPLM;No
Female;0;Yes;Yes;72;6479-VDGRK;No
Male;0;No;No;45;6480-YAGIY;No
Female;0;No;No;29;6481-ESCNL;No
Male;0;Yes;Yes;56;6481-LXPWL;No
Male;0;Yes;No;67;6481-OGDOO;Yes
Male;0;Yes;Yes;8;6483-OATDN;No
Male;0;No;No;68;6484-LATFU;No
Female;0;No;Yes;62;6485-QXWWE;No
Female;1;Yes;No;31;6486-LHTMA;No
Male;0;No;No;6;6490-FGZAT;No
Female;0;No;No;8;6496-JDSSB;No
Male;1;No;No;3;6496-SLWHQ;Yes
Female;0;Yes;Yes;7;6497-TILVL;No
Male;0;No;No;68;6500-JVEGC;No
Male;1;Yes;No;7;6502-HCJTI;Yes
Female;0;Yes;Yes;14;6502-KUGLL;No
Male;0;No;No;1;6502-MJQAE;Yes
Male;0;Yes;No;55;6504-VBLFL;No
Female;0;No;No;6;6505-OZNPG;No
Female;0;Yes;Yes;28;6506-EYCNH;No
Male;0;No;Yes;13;6507-DTJZV;No
Male;1;Yes;No;23;6507-ZJSUR;No
Male;0;Yes;No;15;6508-NJYRO;No
Female;0;Yes;Yes;37;6509-TSGWN;No
Female;0;No;No;23;6510-UPNKS;No
Male;1;Yes;No;1;6513-EECDB;Yes
Male;0;Yes;Yes;38;6516-NKQBO;No
Male;0;No;No;22;6518-KZXCB;No
Female;0;Yes;No;38;6518-LGAOV;Yes
Male;0;Yes;Yes;53;6518-PPLMZ;No
Female;0;No;No;2;6519-CFDBX;No
Female;0;Yes;Yes;72;6519-ZHPXP;No
Male;0;No;Yes;1;6521-YYTYI;Yes
Female;0;Yes;Yes;69;6522-OIQSX;No
Male;1;Yes;No;35;6522-YRBXD;No
Male;0;Yes;Yes;24;6527-PZFPV;No
Female;0;Yes;No;53;6532-YLWSI;Yes
Male;0;No;No;15;6537-OTKMY;No
Female;0;No;No;16;6537-QLGEX;No
Male;0;No;No;33;6538-POCHL;No
Male;0;Yes;No;3;6542-LWGXJ;No
Male;0;Yes;Yes;9;6543-CPZMK;Yes
Female;0;Yes;Yes;23;6543-JXSOO;No
Female;1;No;No;30;6543-XRMYR;Yes
Male;0;Yes;Yes;51;6546-OPBBH;No
Female;0;Yes;No;60;6549-BTYPG;No
Female;0;No;No;13;6549-NNDYT;No
Male;1;Yes;No;9;6549-YMFAW;No
Female;0;Yes;Yes;14;6551-GNYDG;No
Male;0;Yes;No;34;6551-VLJMV;No
Male;1;No;No;33;6551-ZCOTS;No
Female;0;Yes;Yes;71;6556-DBKZF;No
Male;1;No;No;16;6557-BZXLQ;No
Male;0;Yes;No;71;6559-ILWKJ;Yes
Male;0;No;No;26;6559-PDZLR;No
Male;0;Yes;Yes;49;6559-RAKOZ;No
Female;1;No;No;45;6563-VNPMN;No
Male;0;Yes;Yes;33;6563-VRERX;No
Female;1;No;No;1;6567-HOOPW;Yes
Female;0;Yes;No;45;6568-POCUI;No
Female;0;No;No;1;6569-KTMDU;No
Female;0;No;No;46;6572-ADKRS;No
Female;0;Yes;Yes;33;6574-MCOEH;No
Female;1;Yes;No;25;6575-SUVOI;No
Male;0;Yes;No;17;6576-FBXOJ;No
Male;0;No;No;32;6578-KRMAW;No
Male;0;No;No;1;6579-JPICP;No
Female;0;Yes;No;16;6581-NQCBA;Yes
Female;0;No;No;1;6582-OIVSP;No
Male;0;Yes;Yes;51;6582-PLFUU;No
Female;1;Yes;No;15;6583-KQJLK;No
Female;1;Yes;No;50;6583-QGCSI;Yes
Male;0;No;No;48;6583-SZVGP;No
Male;0;No;Yes;27;6584-VQMYT;No
Male;0;Yes;Yes;72;6585-WCEWR;No
Male;0;Yes;No;70;6586-MYGKD;No
Male;0;No;Yes;15;6586-PSJOX;No
Male;0;No;No;17;6591-QGOYB;No
Female;0;No;No;1;6595-COKXZ;Yes
Male;1;No;No;25;6595-YGXIT;Yes
Male;0;No;Yes;50;6598-KELSS;No
Male;0;No;No;2;6598-RFFVI;Yes
Female;0;No;No;34;6599-CEBNN;Yes
Female;0;No;No;13;6599-GZWCM;No
Male;0;Yes;No;47;6599-RCLCJ;Yes
Female;0;No;No;6;6599-SFQVE;No
Female;0;No;No;46;6603-QWSPR;No
Male;0;Yes;No;33;6603-YRDCJ;No
Male;0;No;No;1;6608-QQLVK;Yes
Female;0;Yes;Yes;30;6609-MXJHJ;No
Male;0;No;No;72;6614-FHDBO;No
Female;0;Yes;No;24;6614-VBEGU;No
Female;0;Yes;Yes;71;6614-YOLAC;No
Male;1;Yes;No;61;6614-YWYSC;No
Male;0;No;No;14;6615-NGGZJ;Yes
Male;0;No;No;1;6615-ZGEDR;Yes
Female;0;Yes;Yes;65;6616-AALSR;No
Female;0;Yes;Yes;23;6617-WLBQC;No
Female;0;No;No;1;6618-RYATB;Yes
Female;0;Yes;Yes;45;6619-RPLQZ;No
Male;0;No;No;24;6620-HVDUJ;No
Female;0;No;No;18;6620-JDYNW;No
Female;0;Yes;Yes;63;6621-NRZAK;No
Male;0;No;No;5;6621-YOBKI;No
Female;0;No;No;6;6624-JDRDS;No
Male;0;Yes;No;58;6625-FLENO;No
Male;0;No;No;67;6625-IUTTT;No
Female;0;Yes;No;12;6625-UTXEW;No
Female;0;No;No;59;6627-CFOSN;No
Male;0;No;No;1;6629-CZTTH;Yes
Female;0;No;No;2;6629-LADHQ;No
Female;1;Yes;No;4;6630-UJZMY;No
