gender;SeniorCitizen;Partner;Dependents;tenure;customerID;Churn;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
Male;0;No;No;10;6331-LWDTQ;Yes;Yes;Yes;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);72.15;794.25
Male;0;Yes;Yes;67;6332-FBZRI;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);69.35;4653.25
Male;0;No;No;65;6333-YDVLT;No;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);110.0;7138.65
Male;0;No;No;3;6338-AVWCY;Yes;No;No phone service;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;40.15;130.75
Female;0;No;No;13;6339-DKLMK;No;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;31.65;389.95
Male;0;No;No;48;6339-RZCBJ;No;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);78.9;3771.5
Male;0;No;No;71;6339-TBELP;No;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);86.4;6172.0
Male;0;No;No;9;6339-YPSAH;No;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;73.8;704.3
Female;0;Yes;Yes;50;6340-DACFT;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20.55;1070.25
Female;0;Yes;No;62;6341-AEVKX;No;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;104.3;6613.65
Female;0;Yes;Yes;31;6341-JVQGF;No;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;81.15;2545.75
Female;0;No;No;20;6344-SFJVH;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);24.9;505.95
Male;0;Yes;No;69;6345-FZOQH;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.9;1363.45
Male;0;No;No;34;6345-HOVES;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);25.05;852.7
Male;1;Yes;No;44;6345-ULYRW;Yes;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;No;Mailed check;88.4;3912.9
Male;0;No;No;10;6347-DCUIK;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;74.15;811.8
Male;0;Yes;Yes;72;6348-SNFUS;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);55.45;4179.2
Female;0;No;No;53;6349-JDHQP;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.85;1049.6
Male;1;No;No;4;6350-XFYGW;No;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;94.75;422.4
Male;0;No;No;3;6351-SCJKT;No;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;No;Mailed check;41.35;107.25
Male;0;No;No;67;6352-GIGGQ;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);88.8;5903.15
Female;0;No;No;35;6352-TWCAU;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;86.45;3029.1
Female;0;Yes;Yes;54;6353-BRMMA;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);104.1;5645.8
Female;0;No;No;1;6356-ELRKD;Yes;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95.6;95.6
Female;0;No;No;3;6357-JJPQT;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80.5;232.35
Male;0;No;No;1;6358-LYNGM;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74.9;74.9
Female;1;No;No;31;6360-SVNWV;No;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73.55;2094.65
Male;0;Yes;No;42;6362-QHAFM;No;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;108.3;4586.15
Female;0;Yes;Yes;71;6365-HITVU;No;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);87.25;6328.7
Male;0;No;No;24;6365-MTGZX;Yes;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;96.0;2122.45
Female;0;Yes;Yes;13;6366-XIVKZ;No;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Mailed check;63.15;816.8
Male;0;No;No;1;6366-ZGQGL;Yes;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);24.8;24.8
Female;0;No;No;38;6368-NWMCE;No;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;No;Credit card (automatic);68.15;2656.3
Male;0;Yes;Yes;4;6368-TZZDT;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.5;96.85
Female;0;Yes;Yes;68;6369-MCAKO;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);89.05;6185.8
Female;0;Yes;No;61;6370-ZVHDV;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25.3;1554.9
Male;0;Yes;Yes;16;6371-NZYEG;No;Yes;No;DSL;Yes;No;Yes;No;Yes;No;Two year;No;Mailed check;64.25;1024.0
Female;0;Yes;No;1;6372-RFVNS;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;78.8;78.8
Male;0;Yes;No;46;6374-AFWOX;No;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check;65.65;3047.15
Male;1;Yes;Yes;72;6374-NTQLP;No;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);104.1;7447.7
Male;0;No;No;4;6376-GAHQE;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;77.85;299.2
Male;0;No;No;5;6377-KSLXC;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.95;107.05
Female;0;Yes;No;60;6377-WHAOX;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;106.15;6411.25
Male;0;Yes;No;10;6379-RXJRQ;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.1;659.65
Male;0;No;No;1;6380-ARCEH;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.2;20.2
Female;1;Yes;No;39;6383-ZTSIW;No;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;No;Mailed check;99.1;3877.95
Female;0;No;No;72;6384-VMJHP;No;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);73.0;5265.2
Female;0;Yes;Yes;49;6386-SZZKH;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);107.95;5293.2
Male;0;No;Yes;62;6388-TABGU;No;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Bank transfer (automatic);56.15;3487.95
Female;0;No;Yes;1;6390-DSAZX;Yes;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;73.6;73.6
Female;0;Yes;No;34;6393-WRYZE;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;97.65;3207.55
Male;0;No;No;3;6394-HHHZM;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.7;57.5
Female;0;No;No;48;6394-MFYNG;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);107.4;5121.3
Female;1;Yes;No;43;6397-JNZZG;Yes;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Credit card (automatic);55.55;2342.2
Female;0;No;No;6;6400-BWQKW;Yes;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;79.05;434.5
Male;0;No;No;4;6402-EJMWF;No;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;55.3;238.5
Female;0;No;No;25;6402-SSEJG;No;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;No;Electronic check;61.05;1540.2
Female;1;No;No;25;6402-ZFPPI;Yes;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;102.8;2660.2
Female;0;No;No;51;6407-GSJNL;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24.95;1288.0
Female;1;No;No;2;6407-UTSLV;No;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);83.8;163.7
Female;0;No;No;66;6408-OTUBZ;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;One year;Yes;Bank transfer (automatic);104.55;6779.05
Male;0;Yes;Yes;72;6408-WHTEF;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;89.4;6376.55
Female;0;No;No;9;6410-LEFEN;Yes;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45.15;416.45
Male;0;Yes;Yes;17;6413-XKKPU;Yes;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;89.4;1539.45
Female;0;No;No;46;6416-JNVRK;No;Yes;No;DSL;No;No;No;No;No;Yes;One year;No;Credit card (automatic);55.65;2688.85
Male;0;Yes;Yes;1;6416-TVAIH;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;68.5;68.5
Male;0;No;No;11;6416-YJTTB;No;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79.5;795.65
Male;0;Yes;No;51;6418-HNFED;No;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);83.25;4089.45
Female;0;Yes;No;62;6418-PIQSP;No;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Mailed check;81.0;4985.9
Male;1;Yes;No;23;6419-ZTTLE;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;20.75;485.2
Female;0;Yes;Yes;28;6421-SZVEM;No;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;One year;Yes;Bank transfer (automatic);82.85;2320.8
Female;0;Yes;No;3;6424-ELEYH;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);74.75;229.5
Male;0;Yes;No;48;6425-JWTDV;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.25;855.1
Female;1;Yes;No;66;6425-YQLLO;Yes;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);105.95;6975.25
Female;0;Yes;Yes;24;6427-FEFIG;No;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);78.6;1846.65
Male;0;No;No;19;6429-SHBCB;No;Yes;Yes;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Mailed check;69.6;1394.55
Male;0;Yes;No;5;6432-TWQLB;Yes;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check;85.4;401.1
Male;0;Yes;Yes;10;6434-TTGJP;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);53.7;521.0
Female;0;No;No;5;6435-SRWBJ;No;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;82.75;417.75
Male;1;Yes;No;65;6435-VWCCY;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Two year;Yes;Credit card (automatic);92.7;5968.4
Female;1;Yes;No;72;6437-UDQJM;No;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);84.1;6129.65
Female;0;No;No;7;6437-UKHMV;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79.7;586.05
Female;0;No;No;45;6439-GTPCA;Yes;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;87.25;3941.7
Male;0;Yes;No;9;6439-LAJXL;No;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;68.95;593.85
Female;0;Yes;Yes;70;6439-PKTRR;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Electronic check;80.7;5617.95
Male;0;No;Yes;30;6440-DKQGE;No;Yes;No;DSL;No;Yes;Yes;No;Yes;No;One year;No;Credit card (automatic);64.5;1929.95
Male;0;Yes;Yes;68;6445-TNRXS;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);114.7;7849.85
Female;0;No;No;31;6447-EGDIV;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.95;683.25
Male;0;No;Yes;31;6447-GORXK;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);25.0;789.2
Male;0;No;No;1;6457-GIRWB;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69.35;69.35
Male;0;No;No;1;6457-USBER;Yes;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;80.8;80.8
Female;1;No;No;5;6458-CYIDZ;No;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;80.7;374.8
Female;0;Yes;Yes;35;6461-PPAXN;No;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;Yes;Bank transfer (automatic);54.95;1916.0
Female;0;Yes;No;71;6461-SZMCV;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);87.95;6365.35
Female;0;Yes;Yes;71;6463-HHXJR;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;No;Bank transfer (automatic);100.5;7030.65
Female;1;No;No;57;6463-MVYRY;No;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);69.85;4003.0
Male;0;No;No;8;6464-KEXXH;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);25.25;186.3
Female;0;No;Yes;67;6465-GSRCL;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);106.6;7244.7
Male;0;Yes;Yes;47;6467-CHFZW;Yes;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99.35;4749.15
Male;0;Yes;Yes;1;6469-MRVET;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;20.2;20.2
Female;0;Yes;No;4;6469-QJKZW;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;20.15;91.4
Male;0;Yes;Yes;16;6473-ULUHT;No;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;84.9;1398.25
Male;0;No;No;2;6474-FVJLC;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;86.0;165.45
Female;0;Yes;No;23;6475-VHUIZ;No;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;54.25;1221.55
Male;0;Yes;Yes;12;6476-EPYZR;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.5;255.5
Female;0;Yes;Yes;15;6476-YHMGA;No;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);76.5;1155.6
Male;0;Yes;No;32;6478-HRRCZ;No;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;One year;No;Mailed check;70.5;2201.75
Male;0;No;No;25;6479-OAUSD;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19.9;510.8
Male;0;Yes;Yes;36;6479-SZPLM;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.45;754.5
Female;0;Yes;Yes;72;6479-VDGRK;No;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);85.3;6129.2
Male;0;No;No;45;6480-YAGIY;No;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);112.2;5031.85
Female;0;No;No;29;6481-ESCNL;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);100.55;2878.75
Male;0;Yes;Yes;56;6481-LXPWL;No;No;No phone service;DSL;No;Yes;Yes;No;No;No;One year;Yes;Credit card (automatic);36.1;1971.5
Male;0;Yes;No;67;6481-OGDOO;Yes;Yes;No;Fiber optic;Yes;Yes;No;No;No;Yes;One year;Yes;Credit card (automatic);90.6;6056.15
Male;0;Yes;Yes;8;6483-OATDN;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);51.3;411.6
Male;0;No;No;68;6484-LATFU;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;24.55;1657.4
Female;0;No;Yes;62;6485-QXWWE;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);26.0;1638.7
Female;1;Yes;No;31;6486-LHTMA;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;One year;Yes;Electronic check;90.7;2835.5
Male;0;No;No;6;6490-FGZAT;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.65;109.3
Female;0;No;No;8;6496-JDSSB;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);80.0;624.6
Male;1;No;No;3;6496-SLWHQ;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105.0;294.45
Female;0;Yes;Yes;7;6497-TILVL;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;50.7;350.35
Male;0;No;No;68;6500-JVEGC;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);101.35;7110.75
Male;1;Yes;No;7;6502-HCJTI;Yes;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);94.7;673.1
Female;0;Yes;Yes;14;6502-KUGLL;No;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);59.45;780.85
Male;0;No;No;1;6502-MJQAE;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69.6;69.6
Male;0;Yes;No;55;6504-VBLFL;No;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Electronic check;58.6;3068.6
Female;0;No;No;6;6505-OZNPG;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;63.4;348.8
Female;0;Yes;Yes;28;6506-EYCNH;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);19.55;543.8
Male;0;No;Yes;13;6507-DTJZV;No;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Credit card (automatic);66.4;831.75
Male;1;Yes;No;23;6507-ZJSUR;No;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90.45;2117.25
Male;0;Yes;No;15;6508-NJYRO;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;18.8;294.95
Female;0;Yes;Yes;37;6509-TSGWN;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;26.45;911.6
Female;0;No;No;23;6510-UPNKS;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);24.8;615.35
Male;1;Yes;No;1;6513-EECDB;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;73.55;73.55
Male;0;Yes;Yes;38;6516-NKQBO;No;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);81.0;3084.9
Male;0;No;No;22;6518-KZXCB;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25.25;566.5
Female;0;Yes;No;38;6518-LGAOV;Yes;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;105.0;4026.4
Male;0;Yes;Yes;53;6518-PPLMZ;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;19.4;1110.35
Female;0;No;No;2;6519-CFDBX;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45.4;80.95
Female;0;Yes;Yes;72;6519-ZHPXP;No;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);108.3;7679.65
Male;0;No;Yes;1;6521-YYTYI;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93.3;93.3
Female;0;Yes;Yes;69;6522-OIQSX;No;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);54.95;3772.5
Male;1;Yes;No;35;6522-YRBXD;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;94.55;3365.4
Male;0;Yes;Yes;24;6527-PZFPV;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);20.8;469.65
Female;0;Yes;No;53;6532-YLWSI;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20.8;1021.8
Male;0;No;No;15;6537-OTKMY;No;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;No;Electronic check;50.75;688.2
Female;0;No;No;16;6537-QLGEX;No;No;No phone service;DSL;Yes;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;38.9;664.4
Male;0;No;No;33;6538-POCHL;No;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);79.0;2576.8
Male;0;Yes;No;3;6542-LWGXJ;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25.0;78.25
Male;0;Yes;Yes;9;6543-CPZMK;Yes;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;29.95;248.95
Female;0;Yes;Yes;23;6543-JXSOO;No;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Mailed check;57.75;1282.85
Female;1;No;No;30;6543-XRMYR;Yes;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99.7;2967.35
Male;0;Yes;Yes;51;6546-OPBBH;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;23.95;1216.35
Female;0;Yes;No;60;6549-BTYPG;No;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);60.8;3603.45
Female;0;No;No;13;6549-NNDYT;No;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);30.85;394.1
Male;1;Yes;No;9;6549-YMFAW;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21.25;204.55
Female;0;Yes;Yes;14;6551-GNYDG;No;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);80.9;1152.8
Male;0;Yes;No;34;6551-VLJMV;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20.05;679.0
Male;1;No;No;33;6551-ZCOTS;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);24.9;847.8
