PhoneService;MultipleLines;customerID;Churn
Yes;Yes;6393-WRYZE;Yes
Yes;No;6394-HHHZM;No
Yes;Yes;6394-MFYNG;Yes
No;No phone service;6397-JNZZG;Yes
Yes;Yes;6400-BWQKW;Yes
Yes;No;6402-EJMWF;No
No;No phone service;6402-SSEJG;No
Yes;Yes;6402-ZFPPI;Yes
Yes;Yes;6407-GSJNL;No
Yes;No;6407-UTSLV;No
Yes;Yes;6408-OTUBZ;No
Yes;Yes;6408-WHTEF;No
Yes;No;6410-LEFEN;Yes
Yes;No;6413-XKKPU;Yes
Yes;No;6416-JNVRK;No
Yes;No;6416-TVAIH;Yes
Yes;No;6416-YJTTB;No
Yes;No;6418-HNFED;No
Yes;No;6418-PIQSP;No
Yes;No;6419-ZTTLE;No
Yes;No;6421-SZVEM;No
Yes;Yes;6424-ELEYH;Yes
Yes;No;6425-JWTDV;No
Yes;Yes;6425-YQLLO;Yes
Yes;Yes;6427-FEFIG;No
Yes;Yes;6429-SHBCB;No
Yes;Yes;6432-TWQLB;Yes
No;No phone service;6434-TTGJP;No
Yes;Yes;6435-SRWBJ;No
Yes;Yes;6435-VWCCY;No
Yes;Yes;6437-UDQJM;No
Yes;No;6437-UKHMV;Yes
Yes;Yes;6439-GTPCA;Yes
Yes;No;6439-LAJXL;No
Yes;Yes;6439-PKTRR;No
Yes;No;6440-DKQGE;No
Yes;Yes;6445-TNRXS;No
Yes;No;6447-EGDIV;No
No;No phone service;6447-GORXK;No
Yes;No;6457-GIRWB;Yes
Yes;No;6457-USBER;Yes
Yes;No;6458-CYIDZ;No
Yes;No;6461-PPAXN;No
Yes;Yes;6461-SZMCV;No
Yes;Yes;6463-HHXJR;No
Yes;No;6463-MVYRY;No
No;No phone service;6464-KEXXH;No
Yes;Yes;6465-GSRCL;No
Yes;Yes;6467-CHFZW;Yes
Yes;No;6469-MRVET;No
Yes;No;6469-QJKZW;No
Yes;Yes;6473-ULUHT;No
Yes;Yes;6474-FVJLC;Yes
Yes;No;6475-VHUIZ;No
Yes;No;6476-EPYZR;No
Yes;No;6476-YHMGA;No
Yes;No;6478-HRRCZ;No
Yes;No;6479-OAUSD;No
Yes;No;6479-SZPLM;No
Yes;No;6479-VDGRK;No
Yes;No;6480-YAGIY;No
Yes;Yes;6481-ESCNL;No
No;No phone service;6481-LXPWL;No
Yes;No;6481-OGDOO;Yes
Yes;No;6483-OATDN;No
Yes;Yes;6484-LATFU;No
Yes;Yes;6485-QXWWE;No
Yes;Yes;6486-LHTMA;No
Yes;No;6490-FGZAT;No
Yes;No;6496-JDSSB;No
Yes;Yes;6496-SLWHQ;Yes
Yes;No;6497-TILVL;No
Yes;Yes;6500-JVEGC;No
Yes;Yes;6502-HCJTI;Yes
Yes;No;6502-KUGLL;No
Yes;No;6502-MJQAE;Yes
Yes;No;6504-VBLFL;No
No;No phone service;6505-OZNPG;No
Yes;No;6506-EYCNH;No
Yes;No;6507-DTJZV;No
Yes;No;6507-ZJSUR;No
Yes;No;6508-NJYRO;No
Yes;Yes;6509-TSGWN;No
Yes;Yes;6510-UPNKS;No
Yes;Yes;6513-EECDB;Yes
Yes;No;6516-NKQBO;No
Yes;Yes;6518-KZXCB;No
Yes;Yes;6518-LGAOV;Yes
Yes;No;6518-PPLMZ;No
Yes;No;6519-CFDBX;No
Yes;No;6519-ZHPXP;No
Yes;Yes;6521-YYTYI;Yes
No;No phone service;6522-OIQSX;No
Yes;Yes;6522-YRBXD;No
Yes;No;6527-PZFPV;No
Yes;No;6532-YLWSI;Yes
No;No phone service;6537-OTKMY;No
No;No phone service;6537-QLGEX;No
Yes;No;6538-POCHL;No
No;No phone service;6542-LWGXJ;No
No;No phone service;6543-CPZMK;Yes
Yes;No;6543-JXSOO;No
Yes;Yes;6543-XRMYR;Yes
Yes;Yes;6546-OPBBH;No
No;No phone service;6549-BTYPG;No
No;No phone service;6549-NNDYT;No
Yes;No;6549-YMFAW;No
Yes;No;6551-GNYDG;No
Yes;No;6551-VLJMV;No
Yes;Yes;6551-ZCOTS;No
Yes;No;6556-DBKZF;No
Yes;No;6557-BZXLQ;No
No;No phone service;6559-ILWKJ;Yes
Yes;No;6559-PDZLR;No
Yes;Yes;6559-RAKOZ;No
Yes;No;6563-VNPMN;No
Yes;No;6563-VRERX;No
Yes;No;6567-HOOPW;Yes
Yes;No;6568-POCUI;No
Yes;No;6569-KTMDU;No
Yes;No;6572-ADKRS;No
Yes;Yes;6574-MCOEH;No
Yes;Yes;6575-SUVOI;No
No;No phone service;6576-FBXOJ;No
Yes;No;6578-KRMAW;No
Yes;No;6579-JPICP;No
No;No phone service;6581-NQCBA;Yes
Yes;No;6582-OIVSP;No
Yes;No;6582-PLFUU;No
Yes;No;6583-KQJLK;No
Yes;Yes;6583-QGCSI;Yes
Yes;Yes;6583-SZVGP;No
Yes;No;6584-VQMYT;No
Yes;No;6585-WCEWR;No
Yes;Yes;6586-MYGKD;No
Yes;No;6586-PSJOX;No
Yes;Yes;6591-QGOYB;No
Yes;No;6595-COKXZ;Yes
Yes;Yes;6595-YGXIT;Yes
No;No phone service;6598-KELSS;No
Yes;No;6598-RFFVI;Yes
Yes;No;6599-CEBNN;Yes
Yes;No;6599-GZWCM;No
Yes;Yes;6599-RCLCJ;Yes
Yes;No;6599-SFQVE;No
Yes;No;6603-QWSPR;No
Yes;No;6603-YRDCJ;No
Yes;No;6608-QQLVK;Yes
Yes;Yes;6609-MXJHJ;No
Yes;Yes;6614-FHDBO;No
Yes;No;6614-VBEGU;No
No;No phone service;6614-YOLAC;No
Yes;Yes;6614-YWYSC;No
Yes;Yes;6615-NGGZJ;Yes
Yes;No;6615-ZGEDR;Yes
Yes;Yes;6616-AALSR;No
Yes;Yes;6617-WLBQC;No
Yes;Yes;6618-RYATB;Yes
Yes;No;6619-RPLQZ;No
Yes;No;6620-HVDUJ;No
Yes;Yes;6620-JDYNW;No
Yes;No;6621-NRZAK;No
Yes;No;6621-YOBKI;No
No;No phone service;6624-JDRDS;No
Yes;No;6625-FLENO;No
Yes;No;6625-IUTTT;No
Yes;No;6625-UTXEW;No
Yes;Yes;6627-CFOSN;No
Yes;No;6629-CZTTH;Yes
Yes;No;6629-LADHQ;No
Yes;Yes;6630-UJZMY;No
Yes;Yes;6631-HMANX;No
Yes;No;6633-MPWBS;Yes
Yes;No;6633-SYEUS;No
Yes;Yes;6635-CPNUN;No
Yes;No;6635-MYYYZ;Yes
No;No phone service;6637-KYRCV;No
Yes;No;6641-XRPSU;Yes
Yes;No;6645-MXQJT;No
Yes;No;6646-JPPHA;No
Yes;Yes;6646-QVXLR;Yes
Yes;Yes;6646-VRFOL;Yes
Yes;Yes;6647-ZEDXT;No
Yes;No;6648-INWPS;No
Yes;Yes;6650-BWFRT;No
Yes;No;6650-VJONK;No
Yes;Yes;6651-AZVTJ;Yes
Yes;Yes;6651-RLGGM;No
Yes;No;6652-YFFJO;No
Yes;No;6653-CBBOM;Yes
Yes;No;6654-QGBZZ;No
Yes;Yes;6655-LHBYW;No
Yes;Yes;6656-GULJQ;No
No;No phone service;6656-JWRQX;No
No;No phone service;6661-EIPZC;No
Yes;Yes;6661-HBGWL;Yes
Yes;Yes;6663-JOCQO;No
Yes;Yes;6664-FPDAC;Yes
Yes;Yes;6668-CNMFP;No
Yes;Yes;6670-MFRPK;No
Yes;No;6671-NGWON;No
Yes;Yes;6674-KVJHG;No
Yes;Yes;6680-NENYN;Yes
Yes;Yes;6680-WKXRZ;Yes
Yes;Yes;6681-ZSEXG;No
Yes;No;6682-QJDGB;Yes
No;No phone service;6682-VCIXC;No
Yes;Yes;6683-VLCTZ;Yes
Yes;No;6685-GBWJZ;No
Yes;No;6685-XSHHU;No
Yes;No;6686-YPGHK;Yes
Yes;Yes;6688-UZPWD;Yes
Yes;No;6689-KXGBO;Yes
Yes;No;6689-TCZHQ;Yes
Yes;Yes;6689-VRRTK;No
Yes;Yes;6691-CCIHA;No
Yes;Yes;6692-UDPJC;Yes
Yes;No;6692-YQHXC;No
Yes;No;6693-DJWTY;No
Yes;No;6693-FRIRW;No
Yes;No;6695-AMZUF;No
Yes;No;6695-FRVEC;No
Yes;No;6696-YDAYZ;No
Yes;No;6698-OXETB;No
No;No phone service;6701-DHKWQ;No
Yes;Yes;6701-YVNQG;No
No;No phone service;6702-OHFWR;Yes
No;No phone service;6704-UTUKK;No
Yes;No;6705-LNMDD;No
Yes;No;6705-LXORM;No
Yes;Yes;6710-HSJRD;No
Yes;Yes;6711-FLDFB;Yes
Yes;No;6711-VTNRE;Yes
Yes;No;6712-OAWRH;Yes
No;No phone service;6713-OKOMC;No
Yes;No;6715-OFDBP;Yes
Yes;Yes;6718-BDGHG;No
Yes;Yes;6719-FGEDO;No
Yes;No;6719-OXYBR;No
No;No phone service;6723-CEGQI;No
Yes;Yes;6723-WSNTY;No
Yes;No;6725-TPKJO;No
Yes;No;6726-NNFWD;No
Yes;Yes;6726-WEXXK;No
Yes;No;6727-IOTLZ;No
Yes;No;6728-CZFEI;No
Yes;Yes;6728-DKUCO;No
Yes;No;6728-VOIFY;No
Yes;No;6728-WYQBC;No
Yes;No;6729-FZWSY;No
Yes;No;6729-GDNGC;No
Yes;Yes;6732-FZUGP;No
Yes;Yes;6732-VAILE;No
Yes;Yes;6733-LRIZX;No
Yes;No;6734-CKRSM;No
Yes;No;6734-FQAJX;No
Yes;Yes;6734-GMPVK;No
Yes;No;6734-JDTTV;No
Yes;Yes;6734-PSBAW;No
Yes;No;6736-DHUQI;No
No;No phone service;6738-ISCBM;No
Yes;Yes;6741-EGCBI;No
Yes;Yes;6741-QRLUP;No
No;No phone service;6743-HHQPF;No
Yes;Yes;6745-JEFZB;No
Yes;No;6746-WAUWT;No
Yes;Yes;6749-UTDVX;No
Yes;No;6752-APNJL;No
Yes;Yes;6754-LZUKA;No
Yes;Yes;6754-WKSHP;No
Yes;No;6762-NSODU;No
No;No phone service;6762-QVYJO;No
Yes;Yes;6765-MBQNU;No
Yes;Yes;6766-HFKLA;No
Yes;No;6769-DCQLI;Yes
Yes;No;6769-DYBQN;Yes
Yes;Yes;6770-UAYGJ;No
Yes;No;6770-XUAGN;Yes
Yes;Yes;6771-XWBDM;Yes
Yes;Yes;6772-KSATR;Yes
Yes;No;6772-WFQRD;No
No;No phone service;6773-LQTVT;No
Yes;No;6776-TLWOI;Yes
Yes;Yes;6777-TGHTM;Yes
Yes;Yes;6778-EICRF;No
No;No phone service;6778-JFCMK;No
Yes;No;6778-YSNIH;No
Yes;Yes;6784-XYJAE;No
Yes;No;6786-OBWQR;No
Yes;No;6789-HJBWG;No
No;No phone service;6791-YBNAK;No
Yes;Yes;6794-HKIAJ;No
Yes;Yes;6797-LNAQX;Yes
Yes;Yes;6797-UCJHZ;No
Yes;Yes;6804-GDMOI;Yes
Yes;No;6806-YDEUL;No
Yes;Yes;6807-SIWJI;No
No;No phone service;6810-VCAEX;No
Yes;Yes;6813-GZQCG;No
Yes;Yes;6814-ZPWFQ;No
Yes;Yes;6815-ABQFQ;No
Yes;No;6817-WTYHE;No
Yes;No;6818-DJXAA;No
Yes;Yes;6818-WOBHJ;Yes
Yes;Yes;6821-BUXUX;Yes
Yes;No;6821-JPCDC;No
Yes;No;6823-SIDFQ;No
Yes;Yes;6825-UYPFK;Yes
Yes;No;6827-IEAUQ;No
Yes;No;6828-HMKWP;No
Yes;No;6833-JMZYP;No
No;No phone service;6834-NXDCA;Yes
Yes;No;6837-BJYDQ;No
Yes;Yes;6837-HAEVO;No
Yes;No;6838-HVLXG;No
Yes;Yes;6838-YAUVY;No
Yes;Yes;6839-ITVZJ;Yes
Yes;Yes;6840-RESVB;No
Yes;No;6844-DZKRF;No
Yes;Yes;6845-RGTYS;Yes
Yes;Yes;6847-KJLTS;No
Yes;No;6848-HJTXY;No
Yes;No;6848-YLDFR;No
Yes;No;6849-OYAMU;Yes
Yes;No;6849-WLEYG;Yes
Yes;Yes;6851-WEFYX;No
Yes;Yes;6854-EXGSF;No
Yes;No;6855-VLGOS;No
Yes;Yes;6856-RAURS;No
Yes;Yes;6857-TKDJV;No
Yes;Yes;6857-VWJDT;Yes
Yes;Yes;6859-QNXIQ;No
Yes;No;6859-RKMZJ;No
Yes;Yes;6860-YRJZP;No
Yes;No;6861-OKBCE;Yes
Yes;Yes;6861-XWTWQ;Yes
Yes;No;6862-CQUMB;No
Yes;No;6865-JZNKO;No
No;No phone service;6867-ACCZI;No
Yes;No;6869-FGJJC;No
Yes;No;6870-ECSHE;No
Yes;Yes;6870-ZWMNX;No
Yes;Yes;6872-HXFNF;No
Yes;No;6873-UDNLD;No
Yes;No;6874-SGLHU;No
Yes;No;6876-ADESB;Yes
Yes;No;6877-LGWXO;Yes
Yes;No;6877-TJMBR;Yes
Yes;No;6878-GGDWG;No
Yes;Yes;6885-PKOAM;No
Yes;No;6888-SBYAI;No
Yes;Yes;6890-PFRQX;No
Yes;Yes;6891-JPYFF;No
Yes;No;6892-BOGQE;No
Yes;Yes;6892-EZDTG;Yes
Yes;Yes;6892-XPFPU;Yes
Yes;No;6893-ODYYE;No
Yes;Yes;6894-LFHLY;Yes
Yes;No;6896-SRVYQ;No
Yes;No;6897-RWMUB;No
Yes;No;6897-UUBNU;No
Yes;No;6898-MDLZW;No
Yes;Yes;6898-RBTLU;No
Yes;Yes;6899-PPEEA;Yes
Yes;Yes;6900-PXRMS;Yes
Yes;Yes;6900-RBKER;No
Yes;Yes;6901-GOGZG;No
Yes;Yes;6904-JLBGY;No
Yes;No;6905-NIQIN;Yes
Yes;Yes;6906-ANDWJ;Yes
Yes;No;6906-MPARY;No
No;No phone service;6907-CQGPN;No
Yes;Yes;6907-FLBER;No
Yes;Yes;6907-NZZIJ;Yes
Yes;Yes;6908-VVYHM;No
Yes;No;6910-HADCM;Yes
Yes;No;6916-HIJSE;No
Yes;Yes;6917-FIJHC;No
No;No phone service;6917-IAYHD;No
Yes;Yes;6917-YACBP;No
Yes;No;6918-UMQCG;No
Yes;Yes;6919-ELBGL;No
Yes;Yes;6921-OZMFH;No
Yes;No;6922-NCEDI;No
Yes;No;6923-AQONU;No
Yes;Yes;6923-EFPNL;Yes
Yes;No;6923-JHPMP;No
Yes;No;6924-TDGMT;No
Yes;Yes;6925-BAYGL;No
Yes;No;6927-WTFIV;Yes
Yes;No;6928-ONTRW;No
Yes;No;6933-FHBZC;No
No;No phone service;6933-VLYFX;No
Yes;No;6937-GCDGQ;No
Yes;No;6941-KXRRV;No
Yes;No;6941-PMGEP;Yes
Yes;No;6942-LBFDP;No
Yes;Yes;6946-LMSQS;Yes
Yes;No;6950-TWMYB;No
Yes;Yes;6952-OMNWB;No
Yes;Yes;6953-PBDIN;No
Yes;No;6954-OOYZZ;No
Yes;No;6956-SMUCM;Yes
Yes;No;6959-GQEGV;No
Yes;No;6959-UWKHF;Yes
Yes;Yes;6960-HVYXR;Yes
Yes;No;6961-MJKBO;No
Yes;No;6961-VCPMC;Yes
Yes;Yes;6963-EZQEE;No
Yes;Yes;6963-KQYQB;No
No;No phone service;6967-PEJLL;No
Yes;No;6967-QIQRV;No
Yes;No;6968-GMKPR;No
No;No phone service;6968-MHOMU;No
Yes;No;6968-URWQU;No
Yes;Yes;6969-MVBAI;No
Yes;No;6972-SNKKW;No
Yes;No;6974-DAFLI;No
Yes;Yes;6976-BWGLQ;No
Yes;No;6979-TNDEU;No
Yes;Yes;6979-ZNSFF;Yes
Yes;No;6980-CDGFC;No
Yes;No;6980-IMXXE;No
No;No phone service;6981-TDRFT;No
Yes;No;6982-SSHFK;Yes
Yes;No;6982-UQZLY;Yes
Yes;Yes;6985-HAYWX;No
Yes;No;6986-IJDHX;Yes
Yes;No;6986-IXNDM;No
Yes;Yes;6987-XQSJT;Yes
Yes;Yes;6988-CJEYV;No
Yes;Yes;6990-YNRIO;Yes
Yes;Yes;6992-TKNYO;No
Yes;No;6993-OHLXR;Yes
Yes;Yes;6993-YCOBK;No
Yes;Yes;6993-YGFJV;No
Yes;No;6994-FGRHH;No
Yes;No;6994-KERXL;No
Yes;Yes;6994-ORCWG;No
Yes;No;6996-KNSML;Yes
Yes;No;6997-UVGOX;No
Yes;Yes;6999-CHVCF;No
Yes;Yes;7000-WCEVQ;Yes
Yes;No;7005-CCBKV;Yes
Yes;No;7005-CYUIL;No
Yes;Yes;7008-LZVOZ;No
Yes;No;7009-LGECI;No
Yes;No;7009-PCARS;No
Yes;Yes;7010-BRBUU;No
Yes;No;7010-ZMVBF;No
Yes;No;7011-CVEUC;No
Yes;Yes;7013-PSXHK;No
Yes;Yes;7014-ZZXAW;No
No;No phone service;7016-BPGEU;Yes
Yes;No;7016-NVRIC;No
Yes;Yes;7017-VFHAY;No
Yes;No;7017-VFULY;No
Yes;No;7018-FPXHH;No
Yes;No;7018-WBJNK;No
Yes;No;7020-OZKXZ;No
No;No phone service;7021-XSNYE;No
Yes;Yes;7024-OHCCK;Yes
Yes;No;7025-IWFHT;No
Yes;Yes;7025-WCBNE;No
Yes;No;7026-YMSBE;No
Yes;Yes;7028-DVOIQ;Yes
No;No phone service;7029-IJEJK;No
Yes;Yes;7029-RPUAV;Yes
Yes;Yes;7030-FZTFM;No
Yes;No;7030-NJVDP;No
Yes;Yes;7032-LMBHI;No
Yes;No;7033-CLAMM;No
Yes;Yes;7036-TYDEC;No
Yes;No;7036-ZZKBD;No
Yes;Yes;7037-MTYVW;No
No;No phone service;7041-TXQJH;No
Yes;No;7044-YAACC;No
Yes;Yes;7047-FWEYA;No
Yes;No;7047-YXDMZ;No
Yes;Yes;7048-GXDAY;No
Yes;No;7049-GKVZY;No
Yes;No;7054-DMVAS;No
Yes;No;7054-ENNGU;No
Yes;No;7054-LGEQW;Yes
Yes;No;7055-HNEOJ;No
Yes;Yes;7055-JCGNI;No
Yes;No;7055-VKGDA;Yes
Yes;Yes;7056-IMHCC;Yes
Yes;No;7061-OVMIM;No
Yes;Yes;7064-FRRSW;No
Yes;No;7064-JHXCE;No
Yes;No;7065-YUNRY;Yes
Yes;Yes;7067-KSAZT;Yes
Yes;Yes;7072-MBHEV;No
Yes;No;7073-QETQY;No
Yes;Yes;7074-IEVOJ;Yes
No;No phone service;7074-STDCN;No
No;No phone service;7075-BNDVQ;No
Yes;No;7077-XJMET;No
No;No phone service;7078-NVFAM;No
Yes;Yes;7079-QRCBC;Yes
Yes;Yes;7080-TNUWP;No
Yes;No;7083-MIOPC;No
Yes;Yes;7083-YNSKY;Yes
Yes;No;7088-FBAWU;No
Yes;Yes;7089-IVVAZ;Yes
Yes;Yes;7089-RKVSZ;No
No;No phone service;7089-XXAYG;No
Yes;No;7094-MSZAO;No
Yes;No;7096-UCLNH;No
Yes;Yes;7096-ZNBZI;No
Yes;Yes;7100-FQPRV;No
Yes;No;7101-HRBLJ;No
Yes;No;7102-JJVTX;No
Yes;Yes;7103-IPXPJ;No
Yes;Yes;7103-ZGVNT;No
Yes;No;7105-BENQF;No
Yes;No;7105-MXJLL;No
Yes;Yes;7107-UBYKY;No
Yes;Yes;7108-DGVUU;No
Yes;Yes;7109-CQYUZ;No
Yes;No;7109-MFBYV;No
No;No phone service;7110-BDTWG;No
Yes;No;7112-OPOTK;Yes
Yes;No;7113-HIPFI;No
Yes;No;7114-AEOZE;No
Yes;Yes;7115-IRDHS;No
Yes;Yes;7120-RFMVS;Yes
Yes;Yes;7123-WQUHX;No
Yes;Yes;7124-UGSUR;Yes
Yes;Yes;7126-RBHSD;No
Yes;Yes;7128-GGCNO;No
Yes;Yes;7129-ACFOG;No
Yes;No;7129-AZJDE;No
Yes;Yes;7129-CAKJW;No
Yes;No;7130-CTCUS;No
Yes;Yes;7130-VTEWQ;Yes
Yes;Yes;7130-YXBRO;No
No;No phone service;7131-ZQZNK;No
Yes;No;7133-VBDCG;Yes
Yes;Yes;7134-HBPBS;No
Yes;Yes;7134-MJPDY;No
Yes;No;7136-IHZJA;No
No;No phone service;7136-RVDTZ;Yes
Yes;No;7137-NAXML;No
Yes;Yes;7137-RYLPP;Yes
Yes;Yes;7138-GIRSH;No
Yes;No;7139-JZFVG;No
Yes;No;7140-ADSMJ;No
Yes;Yes;7142-HVGBG;Yes
Yes;No;7143-BQIBA;No
Yes;Yes;7145-FEJWU;No
Yes;No;7147-AYBAA;No
Yes;No;7148-XZPHA;No
Yes;No;7153-CHRBV;No
Yes;No;7153-OANIO;Yes
Yes;No;7156-MHUGY;Yes
Yes;Yes;7156-MXBJE;No
Yes;No;7157-SMCFK;No
Yes;Yes;7159-FVYPK;No
Yes;Yes;7159-NOKYQ;No
Yes;Yes;7161-DFHUF;No
Yes;Yes;7162-WPHPM;No
Yes;Yes;7163-OCEQI;No
Yes;Yes;7164-BPTUT;No
Yes;No;7167-PCEYD;No
Yes;No;7168-HDQHG;No
Yes;No;7169-YWAMK;No
Yes;Yes;7173-TETGO;No
Yes;No;7175-NTIXE;No
No;No phone service;7176-WIONM;No
Yes;Yes;7176-WRTNX;No
Yes;Yes;7180-PISOG;Yes
Yes;Yes;7181-BQYBV;Yes
Yes;Yes;7181-OQCUT;No
Yes;Yes;7182-OVLBJ;No
Yes;No;7184-LRUUR;No
Yes;Yes;7188-CBBBA;No
Yes;No;7190-XHTWJ;No
No;No phone service;7191-ADRGF;No
Yes;No;7196-LIWRH;No
Yes;No;7197-VOJMM;No
Yes;No;7198-GLXTC;Yes
Yes;Yes;7203-OYKCT;No
Yes;No;7205-BAIAD;No
Yes;No;7206-GZCDC;Yes
Yes;No;7206-PQBBZ;No
Yes;Yes;7207-RMRDB;Yes
Yes;Yes;7208-PSIHR;No
Yes;No;7209-JCUDS;Yes
Yes;Yes;7216-EWTRS;Yes
Yes;No;7216-KAOID;No
Yes;No;7217-JYHOQ;No
Yes;No;7218-HKQFK;Yes
Yes;No;7219-TLZHO;No
Yes;Yes;7225-CBZPL;No
Yes;Yes;7225-IILWY;No
Yes;No;7228-OMTPN;Yes
Yes;No;7228-PAQPD;No
Yes;Yes;7233-DRTRF;No
No;No phone service;7233-IOQNP;No
Yes;Yes;7233-PAHHL;No
Yes;Yes;7234-FECYN;Yes
Yes;No;7234-KMNRQ;No
Yes;Yes;7235-NXZCP;Yes
Yes;No;7239-HZZCX;Yes
No;No phone service;7240-ETPTR;Yes
Yes;Yes;7240-FQLHE;Yes
Yes;Yes;7241-AJHFS;No
Yes;No;7242-EDTYC;No
No;No phone service;7242-QZLXF;Yes
Yes;No;7243-LCGGZ;No
Yes;No;7244-KXYZN;No
No;No phone service;7244-QWYHG;No
Yes;Yes;7245-JMTTQ;No
Yes;No;7245-NIIWQ;No
Yes;No;7246-ZGQDF;No
Yes;Yes;7247-XOZPB;No
Yes;Yes;7248-VZQLC;Yes
Yes;Yes;7249-WBIYX;Yes
Yes;No;7250-EQKIY;Yes
Yes;Yes;7251-LJBQN;No
Yes;Yes;7251-XFOIL;No
Yes;No;7252-NTGSS;No
Yes;No;7253-UVNDW;Yes
Yes;No;7254-IQWOZ;Yes
Yes;Yes;7255-SSFBC;No
Yes;No;7266-GSSJX;No
Yes;No;7267-FRMJW;No
Yes;Yes;7268-IGMFD;No
Yes;No;7268-WNTCP;No
Yes;No;7269-JISCY;No
Yes;Yes;7270-BDIOA;Yes
Yes;Yes;7271-AJDTL;No
Yes;Yes;7272-QDCKA;No
No;No phone service;7273-TEFQD;Yes
No;No phone service;7274-CGTOD;No
Yes;No;7274-RTAPZ;Yes
Yes;No;7277-KAMWT;No
Yes;No;7277-OZCGZ;No
Yes;Yes;7278-CKDNC;No
Yes;Yes;7279-BUYWN;Yes
Yes;No;7279-NMVJC;No
No;No phone service;7284-BUYEC;No
Yes;No;7284-ZZLOH;No
Yes;Yes;7285-KLOTR;No
Yes;No;7291-CDTMJ;No
Yes;No;7293-LSCDV;No
Yes;No;7294-TMAOP;Yes
Yes;No;7295-JOMMD;Yes
Yes;No;7296-PIXQY;No
Yes;No;7297-DVYGA;No
Yes;No;7298-IZWLY;No
Yes;No;7299-GNVPL;No
Yes;Yes;7301-ABVAD;No
Yes;No;7302-ZHMHP;No
Yes;No;7305-ZWMAJ;No
Yes;No;7306-YDSOI;No
Yes;No;7310-EGVHZ;No
Yes;No;7311-MQJCH;No
Yes;No;7312-XSBAT;No
Yes;Yes;7314-OXENN;Yes
Yes;Yes;7315-WYOAW;No
Yes;Yes;7317-GGVPB;Yes
Yes;Yes;7318-EIVKO;No
Yes;No;7319-VENRZ;No
Yes;No;7319-ZNRTR;No
Yes;No;7321-KKSDU;No
Yes;Yes;7321-PKUYW;Yes
Yes;No;7321-VGNKU;No
No;No phone service;7321-ZNSLA;No
Yes;Yes;7322-OCWHC;No
No;No phone service;7325-ENZFI;No
Yes;No;7326-RIGQZ;No
Yes;No;7328-OWMOM;No
Yes;No;7328-ZJAJO;No
Yes;Yes;7330-WZLNC;Yes
Yes;Yes;7336-RLLRH;No
Yes;No;7337-CINUD;No
No;No phone service;7338-ERIVA;No
Yes;Yes;7339-POGZN;No
No;No phone service;7340-KEFQE;No
Yes;Yes;7341-LXCAF;Yes
Yes;Yes;7343-EOBEU;No
Yes;Yes;7346-MEDWM;No
Yes;No;7349-ALMUX;No
Yes;No;7351-KYHQH;No
No;No phone service;7351-MHQVU;No
Yes;No;7353-YOWFP;No
Yes;Yes;7354-OIJLX;No
Yes;Yes;7356-AYNJP;No
Yes;Yes;7356-IWLFW;No
Yes;No;7359-PTSXY;Yes
Yes;No;7359-SSBJK;Yes
Yes;Yes;7359-WWYJV;No
Yes;Yes;7361-YPXFS;No
Yes;No;7363-QTBIW;No
No;No phone service;7365-BVCJH;No
Yes;No;7369-TRPFD;No
Yes;No;7375-WMVMT;No
Yes;No;7377-DMMRI;Yes
Yes;No;7379-FNIUJ;No
Yes;No;7379-POKDZ;Yes
Yes;No;7382-DFJTU;No
No;No phone service;7384-GHBPI;Yes
No;No phone service;7389-KBFIT;No
Yes;Yes;7392-YYPYJ;No
Yes;No;7394-FKDNK;Yes
Yes;No;7394-LWLYN;No
Yes;No;7395-IGJOS;Yes
No;No phone service;7395-XWZOY;No
Yes;No;7396-VJUZB;No
Yes;Yes;7398-HPYZQ;No
Yes;Yes;7398-LXGYX;No
Yes;Yes;7398-SKNQZ;No
Yes;Yes;7399-QHBJS;No
Yes;Yes;7401-JIXNM;No
Yes;No;7401-RUBNK;No
Yes;Yes;7402-EYFXX;No
Yes;Yes;7402-PWYJJ;No
Yes;No;7404-JLKQG;No
Yes;No;7407-SUJIZ;No
Yes;Yes;7408-OFWXJ;No
Yes;Yes;7409-JURKQ;No
Yes;No;7409-KIUTL;Yes
Yes;No;7410-KTVFV;Yes
Yes;No;7410-OIEDU;No
Yes;Yes;7410-YTJIK;Yes
Yes;No;7416-CKTEP;No
No;No phone service;7421-ZLUPA;No
Yes;Yes;7422-WNBTY;No
Yes;Yes;7426-GSWPO;No
Yes;No;7426-RHZGU;No
Yes;Yes;7426-WEIJX;No
Yes;No;7427-AUFPY;No
Yes;No;7432-FFVAR;No
Yes;No;7434-SHXLS;Yes
Yes;No;7435-ZNUYY;No
Yes;No;7439-DKZTW;No
Yes;Yes;7442-YGZFK;No
Yes;Yes;7445-WMRBW;No
Yes;Yes;7446-KQISO;No
Yes;No;7446-SFAOA;No
Yes;Yes;7446-YPODE;No
Yes;Yes;7449-HVPIV;No
Yes;Yes;7450-NWRTR;Yes
Yes;Yes;7452-FOLON;No
Yes;Yes;7459-IMVYU;No
Yes;Yes;7459-RRWQZ;Yes
Yes;No;7460-ITWWP;No
Yes;No;7463-IFMQU;No
Yes;No;7465-ZZRVX;No
Yes;No;7469-LKBCI;No
Yes;No;7470-DYNOE;No
No;No phone service;7470-MCQTK;Yes
Yes;Yes;7471-MQPOS;No
